Per Thread Summary,Execution,Synchronization,I/O,Sleep,Memory Management,Preemption,UI Processing
Per Thread Summary, 0%,96%, 3%, 0%, 0%, 0%, 0%
13956,79,0982,2,0532,13251,6518,1,2541,0,0,171,0
17636,0,7908,30007,3171,0,0,0,0,0
24484,1,2292,30006,1314,0,0,0,0,0093,0
19100,1,0133,60009,2161,0,0,0,0,0
25096,0,2228,0,0,1002,0,0,0,0055,0
480,0,1314,0,0,0803,0,0,0,0033,0
20616,3,4103,160769,1343,0,5475,0,0,0,0975,0
10144,2,596,4008,8876,0,0714,224,4195,0,0,0021,0
19972,0,3657,0,2243,0,0526,0,0,0,0
22448,12,4918,20015,4002,0,1181,0,0,0,004,0
10424,1,4879,1006,3881,0,533,0,0,0,0073,0
10712,19,057,20022,4164,0,3255,0,0,0,1394,0
25660,1,001,20019,4653,0,0788,0,0591,0,0,0
9884,1,1219,0,2743,0,3122,0,0,0,0371,0
23368,0,4105,7,8791,0,087,0,0,0,0
20788,0,67,0,1437,0,1614,0,0,0,009,0
11596,0,8785,20007,8299,0,0896,0,0,0,0
25440,0,5414,4000,7464,0,176,223,4156,0,0,1097,0
8420,0,6637,4014,031,2,0016,211,5448,0,0,083,0
12012,0,4437,0,0,1268,0,0,0,0
22924,0,1291,14,6791,0,1169,0,0,0,0
